source_file,issue_type,line_text,hint
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,Qik——按可变荷载计算的荷载效应标准值，其中Qik 为 诸可变荷载效应中起控制作用者。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,由永久荷载效应控制的组合：,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,(4.1.4-4),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,式中 4 — — 可变荷载Q:的组合系数，其中施工荷载的组合系,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,数应按0.7采用。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,当对QiK无法明显判断时，分别计算各可变荷 载效应，选其中最不利的荷载效应为计算依据；,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,当考虑以竖向的永久荷载效应控制的组合时， 参与组合的可变荷载仅限于竖向荷载。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,S≤C (4.1.4-5),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,式中 C—— 结构或结构构件达到正常使用要求规定的变形限,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,值，应符合本规范第5.1.14条的规定。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,对标准组合的荷载效应组合设计值S 应按下式采用：,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text,(4.1.4-6),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ164-2008 建筑施工木脚手架安全技术规范.docx,unattached_text_truncated,,未挂接文本共 279 行，仅保留前 80 行示例。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,UDC,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,JG,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,JGJ 166-2016,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,P 备案号J823-2016,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,建筑施工碗扣式钢管脚手架 安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,Technical code for safety of cuplock steel tubular scaffolding in construction,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,2016-11-15 发布 2017-05-01 实施,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中华人民共和国住房和城乡建设部 发 布,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,建筑施工碗扣式钢管脚手架 安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,Technical code for safety of cuplock steel,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,tubular scaffolding in construction,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,JGJ 166-2016,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,批准部门：中华人民共和国住房和城乡建设部,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,施行日期：2 0 1 7 年 5 月 1 日,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中国建筑工业出版社 2016 北 京,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中华人民共和国行业标准,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,建筑施工碗扣式钢管脚手架,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,安全技术规范,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,Technical code for safety of cuplock steel,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,tubular scaffolding in construction,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,JGJ 166-2016,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中国建筑工业出版社出版、发行(北京海淀三里河路9号),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,各地新华书店、建筑书店经销,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,北京红光制版公司制版,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,廊坊市海涛印刷有限公司印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,*,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,开本：850×1168毫米 1/32 印张：4 字数：107千字,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,2017年3月第一版 2017年3月第一次印刷,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,定价：20.00元,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,统一书号：15112 ·28961,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,版权所有 翻印必究,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,如有印装质量问题，可寄本社退换,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,(邮政编码100037),未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,本社网址：http://www.cabp.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,网上书店：http://www.china-building.com.cn,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中华人民共和国住房和城乡建设部 公 告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,第1364号,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,住房城乡建设部关于发布行业标准《建筑施工 碗扣式钢管脚手架安全技术规范》的公告,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,"现批准《建筑施工碗扣式钢管脚手架安全技术规范》为行业 标准，编号为JGJ 166-2016, 自2017年5月1日起实施。其 中，第7.4.7、9.0.3、9.0.7、9.0.11条为强制性条文，必须严 格执行。原《建筑施工碗扣式钢管脚手架安全技术规范》 JGJ 166-2008同时废止。",未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,本规范由我部标准定额研究所组织中国建筑工业出版社出版 发行。,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,中华人民共和国住房和城乡建设部,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,2016年11月15日,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,前 言,未挂接到任何条号，可能是前言/目录/格式异常。
JGJ166-2016 建筑施工碗扣式钢管脚手架安全技术规范.docx,unattached_text,根据住房和城乡建设部《关于印发<2014年工程建设标准 规范制订、修订计划〉的通知》(建标[2013]169号)的要求， 规范编制组经广泛调查研究，认真总结实践经验，参考有关国际 标准和国外先进标准，并在广泛征求意见的基础上，修订了本 规 范 。,未挂接到任何条号，可能是前言/目录/格式异常。
